year,commodity_code,commodity,reexports,X,pct,pct_cum,reexports_text,pct_text,prop_reexport,prop_reexport_text
2017,842230,"Machinery; for filling, closing, sealing, capsuling or labelling bottles, cans, bags or other containers, machinery for aerating beverages",177454.77,177454.77,0.001958693092503414,0.9161697577007565,0.2,0.2%,1,100.0%
2019,761010,"Aluminium; structures (excluding prefabricated buildings of heading no. 9406) and parts of structures, doors, windows and their frames and thresholds for doors",177290.45,303035.2,0.0019364637609524211,0.8883221817519107,0.2,0.2%,0.5850490306076654,58.5%
2022,710510,"Stones; precious and semi-precious, dust and powder, of diamonds",177288.61000000002,202660.63,1.2046210207718237e-4,0.9826550239456021,0.2,0.0%,0.8748053827721745,87.5%
2023,911320,"Watch straps, watch bands, watch bracelets, and parts thereof; of base metal, whether or not gold- or silver-plated",177243.71999999997,240234.33,4.2779670334173774e-5,0.993671663639966,0.2,0.0%,0.737795135274796,73.8%
2022,903020,Oscilloscopes and oscillographs,176886.38,185069.01,1.2018879928960619e-4,0.9827752127448918,0.2,0.0%,0.9557860605619493,95.6%
2018,710221,"Diamonds; industrial, unworked or simply sawn, cleaved or bruted, but not mounted or set",176598.63,199088.63,0.0016690262328469762,0.9062819919121753,0.2,0.2%,0.8870352365175249,88.7%
2019,900580,"Monoculars; other optical telescopes and astronomical instruments, excluding instruments for radio-astronomy",176389.91,431581.33,0.0019266275679973685,0.8902488093199081,0.2,0.2%,0.4087060716922115,40.9%
2018,730619,"Iron or steel (excluding cast iron); line pipe of a kind used for oil or gas pipelines (other than of stainless steel or seamless), n.e.c. in chapter 73",176205.22999999998,225074.15999999997,0.0016653082259745443,0.9079473001381498,0.2,0.2%,0.7828763195206415,78.3%
2015,853590,"Electrical apparatus; n.e.c. in heading no. 8535, for switching or protecting electrical circuits, for a voltage exceeding 1000 volts",175768.78,355567.12,0.002015948640411535,0.9291634536695906,0.2,0.2%,0.4943336155491543,49.4%
2017,903039,"Instruments and apparatus; for measuring or checking voltage, current, resistance or power, with a recording device (excluding multimeters)",175616.77000000002,209308.71,0.0019384057939201115,0.9181081634946766,0.2,0.2%,0.8390323078289481,83.9%
2023,871310,Carriages for disabled persons; not mechanically propelled,175376.06,353932.21,4.232889058809125e-5,0.993713992530554,0.2,0.0%,0.4955074871541078,49.6%
2022,940139,"Seats; swivel with variable height adjustment of other than wood, excluding medical, surgical, dental, veterinary or barber furniture",175361.99,175361.99,1.1915302364792544e-4,0.9828943657685396,0.2,0.0%,1,100.0%
2022,870894,"Vehicle parts; steering wheels, steering columns and steering boxes; parts thereof",175145.5,175145.5,1.1900592541934387e-4,0.983013371693959,0.2,0.0%,1,100.0%
2019,901850,Ophthalmic instruments and appliances,174869.33000000002,174869.33000000002,0.0019100189572931314,0.8921588282772013,0.2,0.2%,1,100.0%
2022,903190,"Instruments, appliances and machines; parts and accessories for those measuring or checking devices of heading no. 9031",174268.11,174268.11,1.184097661751516e-4,0.9831317814601341,0.2,0.0%,1,100.0%
2019,870590,"Vehicles; break-down lorries, road-sweepers, spraying lorries, mobile workshops, mobile radiological units, and other special purpose vehicles n.e.c. in heading no. 8705",173526.89,173526.89,0.0018953560896019896,0.8940541843668032,0.2,0.2%,1,100.0%
2023,920600,"Musical instruments; percussion (e.g. drums, xylophones, cymbals, castanets, maracas)",173518.96,533360.38,4.188065961112014e-5,0.9937558731901651,0.2,0.0%,0.32533155162368826,32.5%
2018,903039,"Instruments and apparatus; for measuring or checking voltage, current, resistance or power, with a recording device (excluding multimeters)",172518.22999999998,261597.22,0.0016304625438732347,0.9095777626820231,0.2,0.2%,0.6594803645084607,65.9%
2012,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018",171976.02,171976.02,0.0016001055968340998,0.9547586410534338,0.2,0.2%,1,100.0%
2018,830250,"Hat-racks, hat-pegs, brackets and similar fixtures, of base metal",171825.91,171825.91,0.0016239194566390665,0.9112016821386622,0.2,0.2%,1,100.0%
2014,903289,"Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic",171671.01,171671.01,0.001044118936906037,0.9711403873115724,0.2,0.1%,1,100.0%
2019,902780,NA,171279.13,171279.13,0.0018708048191679735,0.8959249891859712,0.2,0.2%,1,100.0%
2023,711590,"Metal; precious or metal clad with precious metal, other than that of item no. 7115.10",170560.17,7052917.68,4.1166523952107516e-5,0.9937970397141173,0.2,0.0%,0.024182923683294714,2.4%
2023,848790,"Machinery parts; not containing electrical connectors, insulators, coils, contacts or other electrical features, n.e.c. in chapter 84, other than ships' or boats' propellers and blades therefor",170132.49,220584.47,4.106329880309507e-5,0.9938381030129204,0.2,0.0%,0.7712804532431499,77.1%
2022,870194,Tractors; n.e.c. in heading no 8701 (other than tractors of heading no 8709); of an engine power exceeding 75kW but not exceeding 130kW,170126.12,170126.12,1.1559541266319915e-4,0.9832473768727974,0.2,0.0%,1,100.0%
2020,848310,Transmission shafts (including cam shafts and crank shafts) and cranks,169531.97999999998,169531.97999999998,0.0012447502767260915,0.9179421923914793,0.2,0.1%,1,100.0%
2020,902790,Microtomes and parts and accessories thereof,169274.41,597437.58,0.0012428591271696696,0.919185051518649,0.2,0.1%,0.2833340513999806,28.3%
2016,853590,"Electrical apparatus; n.e.c. in heading no. 8535, for switching or protecting electrical circuits, for a voltage exceeding 1000 volts",169134.68000000002,413171.4,0.0013558366671903776,0.9531220658813531,0.2,0.1%,0.40935718203147653,40.9%
2020,730900,"Reservoirs, tanks, vats and similar containers; for any material (excluding compressed or liquefied gas), of iron or steel, capacity exceeding 300l, whether or not lined or heat insulated",168488.67,168488.67,0.0012370900086680467,0.920422141527317,0.2,0.1%,1,100.0%
2015,710510,"Stones; precious and semi-precious, dust and powder, of diamonds",168421.53,219858.37,0.0019316806683162423,0.9310951343379069,0.2,0.2%,0.7660455683356517,76.6%
2023,901831,"Medical, surgical instruments and appliances; syringes, with or without needles",168215.32,168215.32,4.0600569288195656e-5,0.9938787035822085,0.2,0.0%,1,100.0%
2023,950510,Christmas festivity articles,167958.15,207722.37,4.053849855406843e-5,0.9939192420807627,0.2,0.0%,0.8085703528223753,80.9%
2022,940391,"Furniture; parts, of wood",167895.31,167895.31,1.140796465802297e-4,0.9833614565193776,0.2,0.0%,1,100.0%
2022,854449,"Insulated electric conductors; for a voltage not exceeding 1000 volts, not fitted with connectors",167701.37,167701.37,1.139478703760119e-4,0.9834754043897536,0.2,0.0%,1,100.0%
2017,854129,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of 1W or more",167397.3,222000,0.0018476817231439973,0.9199558452178206,0.2,0.2%,0.7540418918918919,75.4%
2023,854430,"Insulated electric conductors; ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",167259.49,167259.49,4.03698694795056e-5,0.9939596119502422,0.2,0.0%,1,100.0%
2016,841490,"Pumps and compressors; parts, of air or vacuum pumps, air or other gas compressors and fans, ventilating or recycling hoods incorporating a fan",167147.54,167147.54,0.0013399071294111313,0.9544619730107642,0.2,0.1%,1,100.0%
2023,847720,"Machinery; extruders, for working rubber or plastics or for the manufacture of products from these materials",166787.11,166787.11,4.025585550669766e-5,0.9939998678057488,0.2,0.0%,1,100.0%
2023,940529,"Luminaires and light fittings; electric, table, desk, bedside or floor-standing, for other than use solely with light-emitting diode (LED) light sources",166716.79,192884.91999999998,4.023888302147845e-5,0.9940401066887703,0.2,0.0%,0.8643329400763938,86.4%
2023,843890,Machinery; parts of those machines used in the industrial preparation or manufacture of food or drink,166684.16,166684.16,4.023100742146845e-5,0.9940803376961918,0.2,0.0%,1,100.0%
2022,851440,"Heating equipment; for the heat treatment of materials by induction or dielectric loss, industrial or laboratory, other than furnaces and ovens",166347.47,166347.47,1.130279373921485e-4,0.9835884323271458,0.2,0.0%,1,100.0%
2021,870893,Vehicle parts; clutches and parts thereof,166216.38,166216.38,9.964536732713608e-4,0.9251428837179546,0.2,0.1%,1,100.0%
2020,841410,Pumps; vacuum,166174.52,166174.52,0.0012200988849114215,0.9216422404122285,0.2,0.1%,1,100.0%
2022,710310,"Stones; precious (other than diamonds) and semi-precious stones, unworked or simply sawn or roughly shaped, not strung, mounted or set",166082.74,1706523.21,1.1284806158240023e-4,0.9837012803887282,0.2,0.0%,0.09732228605317357,9.7%
2023,961310,"Lighters; pocket, cigarette, gas fuelled, non-refillable",165313.52,165313.52,3.9900188776120496e-5,0.994120237884968,0.2,0.0%,1,100.0%
2018,760120,"Aluminium; unwrought, alloys",165263.45,694528.56,0.0015618979228819306,0.9127635800615441,0.2,0.2%,0.23795054590699624,23.8%
2021,830890,"Clasps, frames with clasps, buckles, buckle clasps; of base metal, of a kind used for clothing & accessories, footwear, jewellery, wrist-watches, books, awnings, leather goods, travel goods, saddlery etc, including parts",165261.35,1068466.19,9.907283461310131e-4,0.9261336120640856,0.2,0.1%,0.15467157645858687,15.5%
2023,852990,"Reception and transmission apparatus; for use with the apparatus of heading no. 8524 to 8528, excluding aerials and aerial reflectors",164623.25000000003,223203.04,3.973358471792555e-5,0.9941599714696858,0.2,0.0%,0.7375493183246967,73.8%
2021,851110,"Ignition or starting equipment; spark plugs, of a kind used for spark or compression-ignition internal combustion engines",164619.84,177076.34,9.868825458799167e-4,0.9271204946099656,0.2,0.1%,0.9296546337020519,93.0%
2024,841391,Pumps; parts thereof,164527.06,164527.06,1.0380129893348126e-4,0.9949154384198845,0.2,0.0%,1,100.0%
2020,903033,"Instruments and apparatus; for measuring or checking voltage, current, resistance or power, without a recording device (excluding multimeters)",164312.16999999998,547937.6900000001,0.0012064250006220926,0.9228486654128506,0.2,0.1%,0.2998738232443911,30.0%
2017,903040,"Instruments and apparatus; specially designed for telecommunications (e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)",164059.83000000002,901221.1699999999,0.0018108437196604204,0.921766688937481,0.2,0.2%,0.18204169571382797,18.2%
2022,846591,"Machine-tools; for working wood, cork, bone, hard rubber, hard plastics or similar hard materials; sawing machines",163855.26,163855.26,1.1133455813096655e-4,0.9838126149468591,0.2,0.0%,1,100.0%
2022,848250,"Bearings; cylindrical roller bearings, including cage and roller assemblies n.e.c. in heading no. 8482",163334.48,210304.62,1.1098070430177947e-4,0.9839235956511609,0.2,0.0%,0.7766566421603102,77.7%
2023,842240,Machinery; for packing or wrapping,163293.44,163293.44,3.941262083042032e-5,0.9941993840905162,0.2,0.0%,1,100.0%
2022,851590,"Welding, brazing or soldering machines; parts of the machines of heading no. 8515",163066.63999999998,166344.53,1.1079871534365996e-4,0.9840343943665045,0.2,0.0%,0.9802945729565017,98.0%
2024,846610,Parts & accessories suited for use solely/principally with machines of headings 8456-8465; tool holders and self-opening dieheads,162193.11000000002,162193.11000000002,1.0232879318490837e-4,0.9950177672130694,0.2,0.0%,1,100.0%
2011,845011,"Washing machines; household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)",162162,162162,0.0011348866544838025,0.9641660200902445,0.2,0.1%,1,100.0%
2020,870899,Vehicle parts and accessories; n.e.c. in heading no. 8708,161701.41999999998,161701.41999999998,0.0011872561583484245,0.9240359215711991,0.2,0.1%,1,100.0%
2022,850490,"Electrical transformers, static converters and inductors; parts thereof",161470.68,161470.68,1.0971431011068363e-4,0.9841441086766153,0.2,0.0%,1,100.0%
2022,846219,"Machine-tools; hot forming machines, hot hammers, for working metal",161378.88,237023.71000000002,1.0965193486294107e-4,0.9842537606114782,0.2,0.0%,0.680855430032717,68.1%
2023,961210,"Ribbons; for typewriters and the like, inked or otherwise prepared, for giving impressions, whether or not on spools or in cartridges",161238.19,161238.19,3.8916564228503415e-5,0.9942383006547447,0.2,0.0%,1,100.0%
2022,850152,"Electric motors; AC motors, multi-phase, of an output exceeding 750W but not exceeding 75kW",161233.08000000002,161233.08000000002,1.09552868292997e-4,0.9843633134797711,0.2,0.0%,1,100.0%
2021,903289,"Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic",160897.14,163405.83,9.645652622915768e-4,0.9280850598722572,0.2,0.1%,0.9846474877915924,98.5%
2023,820890,"Tools; knives and cutting blades, for machines or mechanical appliances, n.e.c. in heading no. 8208",160359.83000000002,160359.83000000002,3.870456263411844e-5,0.9942770052173788,0.2,0.0%,1,100.0%
2016,851660,"Ovens, cookers, cooking plates, boiling rings, grillers and roasters; of a kind used for domestic purposes (excluding microwaves)",160327.06,160327.06,0.0012852320215512966,0.9557472050323155,0.2,0.1%,1,100.0%
2023,851821,"Loudspeakers; single, mounted in their enclosures",160199.69,160199.69,3.866591112980949e-5,0.9943156711285087,0.2,0.0%,1,100.0%
2021,850980,"Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleaners of heading 85.08, n.e.c. in heading no. 8509",160197.44,168611.29,9.603706177253314e-4,0.9290454304899824,0.2,0.1%,0.9500991303725865,95.0%
2024,847480,"Machines; for agglomerating, shaping or moulding solid mineral fuels, ceramic paste, unhardened cements, plastering materials in powder or paste form, machines for forming foundry moulds of sand",160127.54,160127.54,1.010256102979229e-4,0.9951187928233673,0.2,0.0%,1,100.0%
2024,842290,Machinery; parts of machinery of heading no. 8422,160024.41,160024.41,1.0096054484328577e-4,0.9952197533682107,0.2,0.0%,1,100.0%
2013,950430,"Games; operated by coins, banknotes, bank cards, tokens or by other means of payment, other than billiard articles and accesssories, and automatic bowling alley equipment",159863.93,159863.93,0.001051053877254414,0.9688681523810899,0.2,0.1%,1,100.0%
