"interview__key","date_q","hh_02","settlement","members","memnal","weight","fdpurch","fdcons","fdout","Z1","nfdpurch","nonfdgif","durble","expend","monincome","totincome","nonmoninc","y1_3amd.1.00","y1_3amd.2.00","y1_3amd.4.00","y1_3amd.6.00","y1_3amd.8.00","y1_3amd.9.00","y1_3amd.10.00","y1_3amd.12.00","y1_3amd.13.00","y1_3amd.14.00","y1_3amd.15.00","y1_3amd.17.00","y1_3amd.18.00","y1_3amd.19.00","y1_3amd.23.00","y1_3amd.26.00","y1_3amd.28.00","hhch_0_3_sum","hhch_4_5_sum","hhch_6_11_sum","hhch_12_17_sum","hheld_63_65_sum","hheld_66_70_sum","hheld_71_80_sum","hheld_over81_sum","hheld_over63_sum","headsex","headeduc","headmerstatus","headage","aec_r","poverty","pweight","ae_r","hous_01","hous_13","hous_16","hous_29_0__1","hous_29_0__2","hous_29_0__3","hous_29_0__4","hous_29_0__5","hous_29_0__6","hous_29_0__7","hous_39","hous_44","soc_01","soc_05","hous_47"
"84-87-37-17",2022.09,4,1,1,1,109.82,14056.85,0,0,0,0,8300,0,22356.85,70000,78300,8300,NA,NA,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,3,93,45764.98,2,109.82,0.81,2,1,1,0,1,0,0,0,0,0,1,3,2,NA,1
"84-94-43-39",2022.01,8,1,5,4,185.77,88143.15,0,0,0,50882.74,64500,0,203525.89,259405,323905,64500,NA,NA,NA,29000,NA,NA,NA,NA,NA,NA,NA,NA,NA,230405,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,3,3,57,105947.63,1,743.07,2.66,1,1,1,0,0,1,0,0,0,0,1,2,1,11,NA
"84-94-72-49",2022.01,8,1,4,3,185.77,49535.71,0,0,0,1607.74,101208.33,0,152351.79,148000,249208.33,101208.33,27000,NA,121000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,2,1,5,1,70,88640.52,1,557.31,2.43,1,1,1,0,0,1,0,0,0,0,1,2,2,NA,NA
"84-95-19-23",2022.04,1,1,2,2,92.66,32741.37,0,0,0,5757.44,70584.72,5833.33,114916.87,188000,258584.72,70584.72,114000,NA,74000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,1,5,1,68,83573.66,1,185.31,1.65,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,2
"84-95-62-92",2022.11,1,1,3,3,294.3,140199.11,0,4345.24,0,34761.9,27227.78,8333.33,214867.36,254000,281227.78,27227.78,210000,NA,44000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,59,68325.56,1,882.89,2.43,1,1,1,0,0,1,0,0,0,0,1,2,2,NA,1
"85-02-81-40",2022.04,2,2,6,6,122.72,97376.79,21636.18,0,0,71818.15,10500,0,201331.12,297333.33,329469.52,32136.18,200000,NA,36000,36000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,1,1,1,5,1,52,72871.55,1,736.31,3.86,1,1,1,0,0,0,0,0,1,0,2,3,1,3,1
"85-05-22-46",2022.1,6,2,5,4,146.67,54750,15941.7,0,0,20000,25250,23250,139191.7,317250,358441.7,41191.7,260000,NA,56000,NA,NA,NA,NA,NA,NA,NA,NA,1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,6,3,74,52788.87,2,586.67,3.18,1,1,1,0,0,1,0,0,1,0,1,2,2,NA,1
"85-06-34-98",2022.12,1,1,3,3,92.66,81321.13,0,0,0,10732.74,31600,0,123653.87,164000,195600,31600,120000,NA,44000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,2,6,4,71,59384.21,1,277.97,2.17,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"85-06-99-48",2022.04,5,2,4,4,156.84,32046.13,5029.61,0,0,116235.12,28300,166666.67,348277.53,159500,192829.61,33329.61,80000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,61,81657.05,1,627.37,3.18,1,1,1,0,0,0,0,0,1,0,2,2,2,NA,NA
"85-07-02-07",2022.08,6,2,2,2,146.67,26093.15,12244.46,0,0,0,10750,0,49087.62,131983.33,154977.8,22994.46,80000,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,59,47697.03,2,293.33,1.65,1,1,1,0,0,0,0,0,1,0,1,3,2,NA,NA
"85-08-20-18",2022.02,1,1,2,2,310.21,59833.93,0,0,0,30199.4,92555.56,0,182588.89,165567,258122.56,92555.56,NA,NA,122000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,5,1,83,109531.75,1,620.43,1.65,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,NA
"85-08-88-03",2022.04,2,2,2,2,122.72,45125.3,3226.34,0,0,36209.94,23100,0,107661.58,235666.67,261993.01,26326.34,100000,NA,41500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,6,3,67,91706.23,1,245.44,1.65,1,1,1,0,0,1,0,0,0,0,1,1,2,NA,1
"85-09-06-86",2022.1,1,1,2,2,164.7,58877.98,0,0,0,41866.37,93483.33,0,194227.68,200000,293483.33,93483.33,200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,7,2,46,92993.66,1,329.41,1.37,2,1,1,0,1,0,0,0,0,0,1,3,2,NA,NA
"85-09-93-65",2022.11,8,2,6,5,126.66,20379.17,26045.87,0,0,9755.06,6200,0,62380.1,161800,194045.87,32245.87,NA,10000,57000,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,64800,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,3,1,56,31189.94,2,633.29,3.4,1,1,1,0,0,0,0,0,1,0,2,3,1,7,1
"85-12-23-67",2022.08,1,1,3,3,247.47,51226.74,0,0,0,31923.61,67794.45,0,150944.79,100000,167794.45,67794.45,NA,100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,45,82370.64,1,742.42,2.1,3,1,1,0,1,0,0,0,0,0,1,3,2,NA,1
"85-12-87-93",2022.03,6,2,7,7,146.67,128162.8,38723.83,0,0,45407.74,43616.67,0,255911.03,70250,152590.49,82340.49,NA,NA,32000,36000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,NA,NA,2,1,3,1,69,58652.92,1,1026.67,4.81,1,3,NA,0,0,0,0,0,1,0,1,2,1,6,NA
"85-13-12-11",2022.12,5,2,1,1,156.84,85058.04,3584.82,0,0,17598.21,16000,0,122241.07,98000,117584.82,19584.82,NA,NA,38000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,2,3,72,106529.23,1,156.84,0.81,1,1,1,0,0,1,0,0,0,0,2,3,2,NA,NA
"85-16-67-17",2022.04,1,1,2,2,164.7,69132.74,0,8690.48,0,19553.57,43941.67,0,141318.45,310700,354641.67,43941.67,220000,NA,90700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,3,1,67,92602.54,1,329.41,1.65,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,2
"85-16-92-79",2022.03,9,2,6,6,117.31,102330.36,87468.59,0,0,37502.98,28850,35000,291151.93,300808.33,417126.93,116318.59,NA,70000,40000,NA,NA,28600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,1,NA,NA,1,2,5,3,70,58391.25,1,703.89,3.86,1,1,1,0,0,0,0,0,1,0,2,4,2,NA,1
"85-22-52-95",2022.1,1,1,2,2,92.66,28070.24,0,0,0,3584.82,40775,0,72430.06,85500,126275,40775,NA,NA,85500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,1,3,1,74,59893.36,1,185.31,1.65,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,2
"85-24-51-07",2022.07,1,1,5,5,173.95,118777.08,760.42,19553.57,0,51708.33,21713.89,0,212513.29,280000,302474.31,22474.31,130000,150000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,59,53357.53,1,869.77,3.65,1,1,1,0,1,0,0,0,0,0,1,3,2,NA,1
"85-27-54-84",2022.01,2,2,1,1,122.72,22921.13,0,0,0,3584.82,16200,0,42705.95,61000,77200,16200,NA,NA,51000,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,1,3,76,110956.45,1,122.72,0.81,2,1,1,0,0,1,0,0,0,0,2,3,2,NA,1
"85-29-56-24",2022.04,8,2,4,4,126.66,17228.87,20921.37,0,0,35015.18,19580.56,0,92745.97,0,40501.93,40501.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,3,1,48,48511.32,2,506.63,3.18,1,1,1,0,0,0,0,0,1,0,1,3,2,NA,1
"85-34-26-09",2022.04,7,2,7,7,259.53,76650,7071.88,0,0,40845.24,72427.78,1250,198244.89,337300,416799.65,79499.65,225000,NA,112300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,3,1,2,1,64,58194.62,1,1816.69,4.81,1,3,NA,0,1,1,0,0,0,0,2,3,2,NA,1
"85-35-31-22",2022.02,4,1,4,3,109.82,30699.11,42702.01,0,0,1890.18,55733.33,0,131024.63,380000,478435.34,98435.34,NA,NA,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350000,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,2,3,3,67,79140.92,1,329.47,2.05,2,1,1,0,1,0,0,0,0,0,2,2,2,NA,1
"85-35-57-84",2022.07,1,1,6,6,310.21,176720.83,0,26071.43,0,87139.88,43430.56,40833.33,374196.03,1026500,1069930.56,43430.56,548000,300000,NA,NA,150000,28500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,49,55790.89,1,1861.28,4.36,2,1,1,0,0,1,0,0,0,0,1,2,2,NA,1
"85-36-20-94",2022.04,6,1,3,3,156.33,34088.39,869.05,0,0,13252.98,129744.45,37666.67,215621.53,158000,288613.5,130613.5,120000,NA,38000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,2,1,43,93167.37,1,468.99,2.43,2,1,1,0,0,1,0,0,0,0,1,2,2,NA,2
"85-36-70-50",2022.11,9,2,7,7,117.31,91402.08,54954.17,0,0,40167.86,198338.88,0,384862.99,327666.67,580959.72,253293.05,70000,200000,41000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,1,1,3,1,63,80584.55,1,821.2,4.81,1,1,1,0,0,0,0,0,1,0,1,3,2,NA,2
"85-57-54-18",2022.02,3,1,2,2,91.06,31090.18,999.4,0,0,977.68,36325,0,69392.26,242000,279324.4,37324.4,210000,NA,32000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,3,3,71,74406.28,1,182.13,1.65,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"85-58-89-22",2022.07,6,1,6,6,156.33,127272.02,0,0,0,65069.94,104288.89,126666.67,423297.52,428600,532888.89,104288.89,400000,NA,NA,NA,NA,28600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,55,75544.56,1,937.98,4.36,2,1,1,0,1,1,0,0,0,0,1,3,2,NA,1
"85-59-10-51",2022.04,1,1,4,4,118.39,145522.02,9269.84,19553.57,0,47450,121476.39,0,343271.83,237000,367746.23,130746.23,87000,150000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,60,118718.72,1,473.56,3.18,2,1,2,0,1,1,0,0,0,0,1,2,2,NA,1
"85-65-14-34",2022.03,2,1,4,3,76.87,124795.24,1357.89,43452.38,0,37347.32,72550,0,279502.83,871340,945247.89,73907.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,871340,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,45,155194.72,1,230.61,2.17,2,1,1,0,1,0,0,0,0,0,1,1,2,NA,1
"85-65-37-02",2022.09,11,2,2,2,99.8,88338.69,6571.05,6517.86,0,42115.79,12919.44,0,156462.83,93000,112490.5,19490.5,85000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,60,101264.45,1,199.59,1.65,1,1,1,0,0,0,0,0,1,0,4,3,2,NA,1
"85-65-69-68",2022.06,2,2,2,2,122.72,74042.86,20242.88,0,0,24336.9,15983.33,0,134605.98,377500,413726.22,36226.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,61,91309.98,1,245.44,1.65,1,1,1,0,0,0,0,0,0,0,2,3,2,NA,1
"85-66-03-23",2022.09,10,2,1,1,40.75,29634.52,4622.19,0,0,11236.61,7841.67,0,53334.99,0,12463.86,12463.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,39,78346.32,1,40.75,0.81,1,1,1,0,0,0,0,0,1,0,1,3,2,NA,NA
"85-67-68-64",2022.06,10,2,2,2,40.75,42757.14,0,0,0,32721.73,1513.89,0,76992.76,28600,30113.89,1513.89,NA,NA,28600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,3,3,67,59198.27,1,81.49,1.65,1,1,1,0,0,0,0,0,1,0,1,3,2,NA,1
"85-68-16-27",2022.07,6,1,1,1,156.33,31329.17,3261.1,0,0,2063.99,9269.44,0,45923.7,79000,91530.55,12530.55,NA,NA,46000,18000,NA,NA,NA,NA,NA,NA,NA,NA,15000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,5,3,86,87940.48,1,156.33,0.81,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"85-68-36-48",2022.04,5,1,1,1,192.64,17810.65,0,0,0,4562.5,20311.11,0,42684.26,44000,64311.11,20311.11,NA,NA,44000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,3,2,76,113967.96,1,192.64,0.74,2,1,1,0,1,0,0,0,0,0,2,3,2,NA,NA
"85-74-68-09",2022.06,10,2,5,5,40.75,17272.32,2726.64,0,0,39404.76,41333.33,0,100737.05,285500,329559.97,44059.97,263000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,3,1,44,44114.27,2,203.73,3.39,1,1,1,0,0,0,0,0,1,0,1,3,2,NA,NA
"85-75-29-92",2022.01,3,2,3,3,222.14,75780.95,7462.95,0,0,6365.77,14150,0,103759.67,60000,81612.95,21612.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,5,4,55,64843.75,1,666.42,1.89,1,1,1,0,0,0,0,0,1,0,1,4,2,NA,NA
"85-76-25-95",2022.01,8,2,6,6,126.66,55640.77,54050.9,0,0,48678.57,89250,0,247620.25,552541.67,695842.57,143300.9,420000,NA,26500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,3,1,60,82924.2,1,759.94,4.11,1,1,1,0,0,1,0,0,0,0,3,3,2,NA,1
"85-76-67-69",2022.1,2,1,2,2,76.87,35522.32,1981.84,0,0,19233.63,22669.44,20000,99407.23,226000,250651.28,24651.28,NA,150000,76000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,5,1,65,61826.28,1,153.74,1.65,2,1,1,0,0,1,0,0,0,0,1,2,2,NA,1
"85-80-18-05",2022.09,6,1,3,2,156.33,73021.73,0,0,0,62375.89,31583.33,0,166980.95,279400,310983.33,31583.33,85000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194400,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,33,126202.77,1,312.66,1.37,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"85-80-24-33",2022.05,1,1,3,3,247.47,66752.88,0,5615.38,0,46937.5,86370,0,205675.77,330000,416370,86370,180000,150000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,41,71831.48,1,742.42,2.27,1,1,1,0,0,1,0,0,0,0,1,3,2,NA,NA
"85-80-64-33",2022.03,10,2,7,7,40.75,92075.6,116424.02,0,0,73669.64,69752.38,0,351921.64,416000,602176.4,186176.4,340000,NA,76000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,2,1,3,1,66,80676.66,1,285.22,4.81,1,1,1,0,0,0,0,0,1,0,2,3,2,NA,1
"85-84-04-60",2022.04,4,1,2,2,109.82,31716.29,0,0,0,0,61677.78,0,93394.06,190000,251677.78,61677.78,NA,NA,190000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,6,1,81,100715.27,1,219.65,1.3,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,NA
"85-88-21-98",2022.06,6,1,1,1,156.33,36434.82,651.79,0,0,12731.55,26708.33,66666.67,143193.15,62000,89360.12,27360.12,NA,NA,44000,18000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,5,3,73,134559.89,1,156.33,0.81,2,1,1,0,0,0,0,0,0,0,1,3,1,1,1
"85-93-54-97",2022.06,1,1,1,1,118.39,54467.56,0,0,0,78388.1,119913.89,0,252769.54,140000,259913.89,119913.89,110000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,2,49,212372.47,1,118.39,0.81,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"85-93-78-36",2022.05,6,1,4,4,156.33,93926.67,22920.71,0,0,37147.92,15730.56,2083.33,171809.19,480400,519051.27,38651.27,225000,NA,NA,NA,NA,28600,NA,NA,NA,NA,NA,NA,NA,226800,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,3,1,33,89616.75,1,625.32,1.94,1,1,1,0,0,0,0,0,1,0,1,2,2,NA,1
"85-93-94-35",2022.05,3,1,4,4,91.06,101852.38,0,0,0,35804.76,38919.44,2500,179076.59,208000,246919.44,38919.44,170000,NA,38000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,3,1,48,55613.58,1,364.26,3.18,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,NA
"85-94-54-17",2022.06,6,2,3,3,146.67,116604.46,21695.62,0,0,45625,41136.11,0,225061.2,133916.67,196748.4,62831.73,NA,NA,100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,51,86286.59,1,440,2.43,4,1,1,0,0,0,0,0,1,0,1,4,2,NA,1
"85-98-21-50",2022.11,7,1,3,3,199.57,165119.05,18808.82,0,0,95032.44,59544.45,0,338504.75,760000,838353.27,78353.27,89000,600000,71000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,55,117150.69,1,598.71,2.43,1,1,1,0,0,1,0,0,0,0,1,2,2,NA,1
"86-04-41-71",2022.07,4,1,3,3,109.82,37673.21,0,0,0,12640,27150,0,77463.21,200000,227150,27150,200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,3,1,39,55605.67,1,329.47,2.17,2,1,1,0,0,1,0,0,0,0,1,2,2,NA,1
"86-05-32-80",2022.08,6,1,2,2,156.33,20878.87,24379.92,0,0,0,9600,0,54858.79,82916.67,116896.59,33979.92,NA,NA,50000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,5,3,70,57310.97,1,312.66,1.65,1,1,1,0,0,0,0,0,0,0,2,2,2,NA,1
"86-06-82-92",2022.01,1,1,4,4,92.66,47058.93,0,7604.17,0,30034.52,88300,20833.33,193830.95,300000,388300,88300,NA,300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,6,1,35,106104.75,1,370.63,2.66,2,1,1,0,0,1,0,0,0,0,1,2,2,NA,1
"86-08-04-44",2022.1,7,1,6,6,199.57,99636.31,0,0,0,43561.01,52769.45,0,195966.77,190000,242769.45,52769.45,150000,NA,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,NA,NA,NA,2,1,5,1,64,54990.97,1,1197.42,4.11,2,1,1,0,1,1,0,0,0,0,1,3,2,NA,2
"86-09-03-07",2022.04,2,2,1,1,122.72,30386.25,889.69,0,0,18554.17,21283.33,0,71113.44,126650,148823.02,22173.02,NA,NA,43000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64800,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,5,3,72,166835.09,1,122.72,0.54,1,1,1,0,0,1,0,0,0,0,1,2,2,NA,1
"86-09-99-39",2022.04,6,2,5,5,146.67,23920.54,65215.78,0,0,0,64555.56,0,153691.87,36000,165771.34,129771.34,NA,NA,NA,36000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,2,1,44,68899.38,1,733.33,3.14,1,3,NA,0,0,0,0,0,1,0,4,5,1,10,1
"86-12-22-44",2022.01,3,1,5,5,91.06,20748.51,999.4,0,0,16955.36,90019.84,0,128723.12,235500,326519.25,91019.25,180000,NA,27000,NA,NA,28500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,62,75828.73,1,455.32,3.65,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"86-13-38-43",2022.03,9,1,1,1,117.45,44864.58,0,0,0,5453.27,22479.17,0,72797.02,109940,132419.17,22479.17,85000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,53,122031.61,1,117.45,0.81,2,1,1,0,1,0,0,0,0,0,1,3,2,NA,1
"86-13-80-88",2022.12,1,1,6,6,294.3,185519.94,0,4345.24,0,39107.14,28052.78,16666.67,273691.77,542000,570052.78,28052.78,440000,NA,102000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,2,1,5,1,76,48690,2,1765.78,4.36,2,1,1,0,0,1,0,0,0,0,1,2,2,NA,1
"86-13-84-47",2022.03,3,2,1,1,222.14,19944.64,9021.1,0,0,9668.15,40183.33,0,78817.23,698708.33,747912.77,49204.43,NA,NA,42000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,3,3,74,135295.98,1,222.14,0.81,1,1,1,0,1,0,0,0,0,0,2,3,2,NA,1
"86-18-23-07",2022.09,6,2,2,1,146.67,41594.79,25140.59,0,0,13168.4,86066.66,0,165970.45,39333.33,150540.59,111207.25,NA,NA,31000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,3,1,65,313169.81,1,146.67,0.68,4,1,1,0,0,0,0,0,1,0,1,2,2,NA,1
"86-20-61-43",2022.09,2,2,3,3,122.72,170485.42,12481.7,0,0,76050.6,26127.78,25000,310145.49,171666.67,210276.14,38609.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,61,105990.84,1,368.15,2.43,1,1,1,0,0,1,0,0,0,0,2,2,2,NA,1
"86-22-62-75",2022.06,8,2,6,5,126.66,37130.06,7648.33,0,0,13166.07,15000,0,72944.46,260400,283048.33,22648.33,150000,NA,28600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64800,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,1,3,1,63,30622.64,2,633.29,3.4,1,1,1,0,0,0,0,0,1,0,5,3,2,NA,1
"86-23-22-95",2022.11,7,2,7,5,259.53,95399.7,14257.21,0,0,29004.46,25248.61,0,163909.99,252000,291505.82,39505.82,NA,70000,35000,NA,NA,NA,NA,NA,NA,NA,NA,NA,120000,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,2,3,1,54,55958.6,1,1297.64,3.4,1,1,1,0,0,0,0,0,1,0,2,3,2,NA,1
"86-26-82-26",2022.1,4,2,5,5,192.16,137907.86,10102.68,0,0,88846.19,50723.61,0,287580.34,615166.67,675992.96,60826.29,370000,36000,105000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,3,87,73020.57,1,960.79,3.9,1,1,1,0,0,1,0,0,0,0,2,2,2,NA,NA
