"date","nace_2_code","type_arm","type_eng","name_arm","name_eng","wages","wages_corrected","wages_cumulative","employees"
"2024-01-31","O","Ոչ Պետական","Non-public","Պետական կառավարում և պաշտպանություն, պարտադիր սոցիալական ապահովություն","Public administration and defence; compulsory social security",0,0,0,NA
"2024-01-31","P","Ոչ Պետական","Non-public","Կրթություն","Education",177189,177189,177189,10839
"2024-01-31","Q","Ոչ Պետական","Non-public","Առողջապահություն և բնակչության սոցիալական սպասարկում","Human health and social work activities",239413,239413,239413,23989
"2024-01-31","R","Ոչ Պետական","Non-public","Մշակույթ, զվարճություններ և հանգիստ","Arts, entertainment and recreation",466256,466256,466256,13509
"2024-01-31","S","Ոչ Պետական","Non-public","Սպասարկման այլ ծառայություններ","Other service activities",150694,150694,150694,26120
"2024-01-31","58.2, 62, 63.1","Պետական","Public","որից՝  տեղեկատվական  տեխնոլոգիաներ","including: information technologies",880389,880389,880389,303
"2024-01-31","72","Պետական","Public","որից՝  գիտական հետազոտություններ և մշակումներ","including: scientific reserch and development",229702,229702,229702,4781
"2024-01-31","90-91","Պետական","Public","որից՝  մշակույթ և արվեստ","including: culture and art",135671,135671,135671,NA
"2024-01-31","90-91","Պետական","Public","որից՝  մշակույթ և արվեստ","including: culture and art",NA,NA,NA,NA
"2024-01-31","90-91","Պետական","Public","որից՝  մշակույթ և արվեստ","including: culture and art",NA,NA,NA,NA
"2024-01-31","A","Պետական","Public","Գյուղատնտեսություն, անտառային տնտեսություն և ձկնորսություն","Agriculture, forestry and fishing",108880,108880,108880,691
"2024-01-31","A-S","Պետական","Public","Ընդամենը","Total",208071,208071,208071,213246
"2024-01-31","B","Պետական","Public","Հանքագործական արդյունաբերություն և բացահանքերի շահագործում","Mining and quarrying",0,0,0,NA
"2024-01-31","C","Պետական","Public","Մշակող արդյունաբերություն","Manufacturing",0,0,0,NA
"2024-01-31","D","Պետական","Public","Էլեկտրականության, գազի, գոլորշու և լավորակ օդի մատակարարում","Electricity, gas, steam and air conditioning supply",387261,387261,387261,1557
"2024-01-31","E","Պետական","Public","Ջրամատակարարում, կոյուղի, թափոնների կառավարում
և վերամշակում","Water supply; sewerage, waste management and remediation activities",150139,150139,150139,3500
"2024-01-31","F","Պետական","Public","Շինարարություն","Construction",241111,241111,241111,324
"2024-01-31","G","Պետական","Public","Մեծածախ և մանրածախ առևտուր, ավտոմեքենաների և մոտոցիկլների նորոգում","Wholesale and retail trade; repair of motor vehicles and motorcycles",0,0,0,NA
"2024-01-31","H","Պետական","Public","Փոխադրումներ և պահեստային տնտեսություն","Transportation and storage",283748,283748,283748,8732
"2024-01-31","I","Պետական","Public","Կացության և հանրային սննդի կազմակերպում","Accommodation and food service activities",0,0,0,NA
"2024-01-31","J","Պետական","Public","Տեղեկատվություն և կապ","Information and communication",351189,351189,351189,2002
"2024-01-31","K","Պետական","Public","Ֆինանսական և ապահովագրական գործունեություն","Financial and insurance activities",480353,944274.8,944274.8,875
"2024-01-31","L","Պետական","Public","Անշարժ գույքի հետ կապված գործունեություն","Real estate activities",145962,145962,145962,653
"2024-01-31","M","Պետական","Public","Մասնագիտական, գիտական և տեխնիկական գործունեություն","Professional, scientific and technical activities",241068,241068,241068,7003
"2024-01-31","N","Պետական","Public","Վարչարարական և օժանդակ գործունեություն","Administrative and support service activities",216585,216585,216585,3413
"2024-01-31","O","Պետական","Public","Պետական կառավարում և պաշտպանություն, պարտադիր սոցիալական ապահովություն","Public administration and defence; compulsory social security",372332,372332,372332,34407
"2024-01-31","P","Պետական","Public","Կրթություն","Education",146681,146681,146681,112079
"2024-01-31","Q","Պետական","Public","Առողջապահություն և բնակչության սոցիալական սպասարկում","Human health and social work activities",227797,227797,227797,26749
"2024-01-31","R","Պետական","Public","Մշակույթ, զվարճություններ և հանգիստ","Arts, entertainment and recreation",135640,135640,135640,9775
"2024-01-31","S","Պետական","Public","Սպասարկման այլ ծառայություններ","Other service activities",198405,198405,198405,1486
"2024-01-31","58.2, 62, 63.1","Ընդամենը","Total","որից՝  տեղեկատվական  տեխնոլոգիաներ","including: information technologies",1048616,1048616,1048616,31848
"2024-01-31","72","Ընդամենը","Total","որից՝  գիտական հետազոտություններ և մշակումներ","including: scientific reserch and development",264049,264049,264049,5698
"2024-01-31","90-91","Ընդամենը","Total","որից՝  մշակույթ և արվեստ","including: culture and art",139382,139382,139382,NA
"2024-01-31","90-91","Ընդամենը","Total","որից՝  մշակույթ և արվեստ","including: culture and art",NA,NA,NA,NA
"2024-01-31","90-91","Ընդամենը","Total","որից՝  մշակույթ և արվեստ","including: culture and art",NA,NA,NA,NA
"2024-01-31","A","Ընդամենը","Total","Գյուղատնտեսություն, անտառային տնտեսություն և ձկնորսություն","Agriculture, forestry and fishing",182217,182217,182217,9570
"2024-01-31","A-S","Ընդամենը","Total","Ընդամենը","Total",266990,266990,266990,727365
"2024-01-31","B","Ընդամենը","Total","Հանքագործական արդյունաբերություն և բացահանքերի շահագործում","Mining and quarrying",485818,485818,485818,11349
"2024-01-31","C","Ընդամենը","Total","Մշակող արդյունաբերություն","Manufacturing",207662,207662,207662,85789
"2024-01-31","D","Ընդամենը","Total","Էլեկտրականության, գազի, գոլորշու և լավորակ օդի մատակարարում","Electricity, gas, steam and air conditioning supply",281161,281161,281161,17264
"2024-01-31","E","Ընդամենը","Total","Ջրամատակարարում, կոյուղի, թափոնների կառավարում
և վերամշակում","Water supply; sewerage, waste management and remediation activities",185968,185968,185968,6617
"2024-01-31","F","Ընդամենը","Total","Շինարարություն","Construction",247622,247622,247622,30477
